588: 'ت' at x=342.16, top=375.72
589: 'ن' at x=347.91, top=365.97
590: 'ﺎﻣ' at x=349.06, top=375.72
591: 'ﻮ' at x=352.67, top=365.97
592: 'ا' at x=354.73, top=375.72
593: 'ﻳ' at x=355.95, top=365.97
594: 'ﺰ' at x=356.39, top=375.72
595: 'ﺪ' at x=358.03, top=365.97
596: 'ﺘ' at x=359.14, top=375.72
597: 'ﻟ' at x=361.72, top=365.97
598: 'ﻟ' at x=361.73, top=375.72
599: 'ا' at x=363.53, top=365.97
600: 'ا' at x=363.53, top=375.72
601: 'ﻦ' at x=367.11, top=365.97
602: 'ﻦ' at x=367.12, top=375.72
603: 'ﻣ' at x=372.18, top=365.97
604: 'ﻣ' at x=372.19, top=375.72
605: 'ل' at x=377.76, top=365.97
606: 'ل' at x=377.77, top=375.72
607: 'و' at x=382.59, top=365.97
608: 'و' at x=382.59, top=375.72
609: 'ا' at x=385.69, top=365.97
610: 'ا' at x=385.70, top=375.72
611: 'ﺪ' at x=387.35, top=365.97
612: 'ﺪ' at x=387.35, top=375.72
613: 'ﺘ' at x=391.04, top=365.97
614: 'ﺘ' at x=391.05, top=375.72
615: 'ﻤ' at x=393.63, top=365.97
616: 'ﻤ' at x=393.64, top=375.72
617: 'ﻟ' at x=397.65, top=365.97
618: 'ﻟ' at x=397.65, top=375.72
619: 'ا' at x=399.46, top=365.97
620: 'ا' at x=399.46, top=375.72
621: 'ء' at x=403.04, top=365.97
622: 'ء' at x=403.04, top=375.72
623: 'ﺰ' at x=405.89, top=365.97
624: 'ﺰ' at x=405.90, top=375.72
625: 'ﺠ' at x=408.64, top=365.97
626: 'ﺠ' at x=408.65, top=375.72
627: 'ﻟ' at x=413.07, top=365.97
628: 'ﻟ' at x=413.08, top=375.72
629: 'ا' at x=414.88, top=365.97
630: 'ا' at x=414.88, top=375.72
631: '٢٩٤٬٣۸٠٬٤٥١' at x=474.36, top=365.92
632: '٢٧٨٬٠١٨٬٧٩٣' at x=544.14, top=366.27
633: 'ﺔﻟواﺪﺘﻤﻟ' at x=731.33, top=361.12
634: 'ا' at x=755.31, top=361.12
635: 'ت' at x=756.97, top=371.62
636: 'ت' at x=758.90, top=361.12
637: 'ا' at x=765.80, top=371.62
638: 'ا' at x=765.80, top=361.12
639: 'د' at x=767.45, top=371.62
640: 'د' at x=767.45, top=361.12
641: 'ﻮ' at x=770.76, top=371.62
642: 'ﻮ' at x=770.76, top=361.12
643: 'ﺟ' at x=774.04, top=371.62
644: 'ﺟ' at x=774.04, top=361.12
645: 'ﻮ' at x=778.13, top=371.62
646: 'ﻮ' at x=778.13, top=361.12
647: 'ﻤ' at x=781.41, top=371.62
648: 'ﻤ' at x=781.41, top=361.12
649: 'ﻟ' at x=785.43, top=371.62
650: 'ﻟ' at x=785.43, top=361.12
651: 'ا' at x=787.23, top=371.62
652: 'ا' at x=787.23, top=361.12
653: 'ﻲ' at x=790.82, top=371.62
654: 'ﻲ' at x=790.82, top=361.12
655: 'ﻟ' at x=795.93, top=371.62
656: 'ﻟ' at x=795.93, top=361.12
657: 'ﺎ' at x=797.74, top=371.62
658: 'ﺎ' at x=797.74, top=361.12
659: 'ﻤ' at x=799.76, top=371.62
660: 'ﻤ' at x=799.76, top=361.12
661: 'ﺟ' at x=803.77, top=371.62
662: 'ﺟ' at x=803.77, top=361.12
663: 'إ' at x=807.86, top=371.62
664: 'إ' at x=807.87, top=361.12
665: '٢٠٬٠۸۷٬٠١٦' at x=77.80, top=379.84
666: '١٩٬٧٩٣٬٦٠٤' at x=147.86, top=379.47
667: '۲٦' at x=207.84, top=382.28
668: 'ﺔﻳرﺎﺠﺗ' at x=372.69, top=384.71
669: 'ﺔﻨﺋاد' at x=391.15, top=384.71
670: 'ﻢﻣذ' at x=405.67, top=384.71
671: '١٬١۷٥٬٩٦٢' at x=81.47, top=388.84
672: '١٣٧٬٢٤٨' at x=157.89, top=388.47
673: '۲٤' at x=207.84, top=391.28
674: 'تﺎﺼﺼﺨﻣ' at x=386.35, top=393.71
675: '١۸٬١٩۸٬٣٤٩' at x=77.80, top=397.83
676: '١٩٬٦٩٥٬٩٩٩' at x=147.86, top=397.47
677: '۲٥' at x=207.84, top=400.28
678: 'ىﺮﺧأ' at x=376.12, top=402.71
679: 'تﺎﺑﻮﻠﻄﻣ' at x=391.81, top=402.71
680: '٦٠٤٬٣٠٢' at x=87.35, top=406.83
681: '٥٨٧٬٠٧٥' at x=157.89, top=406.47
682: '۳۱' at x=207.84, top=409.28
683: 'ﺔﻘﺤﺘﺴﻣ' at x=359.95, top=411.70
684: 'ﻞﺧد' at x=385.27, top=411.70
685: 'ﺔﺒﻳﺮﺿ' at x=399.67, top=411.70
686: '١٬٤١٤٬۷١۸' at x=81.48, top=415.83
687: '١١٨٬٣٣٩' at x=157.89, top=415.46
688: '۳۱' at x=207.84, top=418.27
689: 'ﺔﻘﺤﺘﺴﻣ' at x=378.91, top=420.70
690: 'ة' at x=404.22, top=420.70
691: '�' at x=407.04, top=417.60
692: 'ز' at x=413.98, top=420.70
693: '٤۷٬٠٩٩٬٤۷٦' at x=77.82, top=424.82
694: '٤٥٬٣٨١٬٢٨٨' at x=147.86, top=424.46
695: '٥٬۷٠٠٬۸٩٠' at x=81.47, top=433.82
696: '-' at x=181.20, top=433.46
697: '٥٢٬۸٠٠٬٣٦٦' at x=77.80, top=443.57
698: '٤٥٬٣٨١٬٢٨٨' at x=147.86, top=443.20
699: '۳۳٥و' at x=205.58, top=442.17
700: '٤' at x=223.34, top=442.17
701: 'ﻊﻴﺒﻠﻟ' at x=274.73, top=443.44
702: 'ﺎﻬﺑ' at x=289.21, top=443.44
703: 'ﻆﻔﺘﺤﻣ' at x=298.55, top=443.44
704: 'تادﻮﺟﻮﻤﺑ' at x=320.36, top=443.44
705: 'ةﺮﺷﺎﺒﻣ' at x=350.69, top=443.44
706: 'ﺔﻄﺒﺗﺮﻣ' at x=371.68, top=443.44
707: 'تﺎﺑﻮﻠﻄﻣ' at x=392.77, top=443.44
708: 'ةرادﻹا' at x=476.92, top=445.31
709: 'ﺲﻠﺠﻣ' at x=494.87, top=445.31
710: 'ﺲﻴﺋر' at x=515.77, top=445.31
711: 'يﺬﻴﻔﻨﺘﻟا' at x=608.75, top=445.23
712: 'ﺲﻴﺋﺮﻟا' at x=634.12, top=445.23
713: 'ﺔﻴﻟﺎﻤﻠﻟ' at x=712.40, top=445.23
714: 'يﺬﻴﻔﻨﺘﻟا' at x=732.03, top=445.23
715: 'ﺲﻴﺋﺮﻟا' at x=757.40, top=445.23
716: 'ﺐﺋﺎﻧ' at x=778.81, top=445.23
717: '٩٩٬٠٩۷٬٩١١' at x=77.80, top=453.31
718: '٩٤٬١٠٠٬٦٣٤' at x=147.86, top=452.95
719: 'ﺔ' at x=340.75, top=453.93
720: 'ﻟواﺪﺘﻤﻟا' at x=346.06, top=453.93
721: 'تﺎﺑﻮﻠﻄﻤﻟا' at x=368.31, top=453.93
722: 'ﻲﻟﺎﻤﺟإ' at x=398.80, top=453.93
723: '٢٩٤٬٣۸٠٬٤٥١' at x=74.17, top=463.06
724: '٢٧٨٬٠١٨٬٧٩٣' at x=143.96, top=462.70
725: 'ت' at x=366.38, top=463.68
726: 'ﺎﺑﻮﻠﻄﻤﻟا' at x=375.21, top=463.68
727: 'ﻲﻟﺎﻤﺟإ' at x=398.80, top=463.68
728: 'ةﺪﺣﻮﻤﻟا' at x=574.55, top=463.11
729: 'ﺔﻴﻟﺎﻤﻟا' at x=597.83, top=463.11
730: 'ﻢﺋاﻮﻘﻟا' at x=617.03, top=463.11
731: 'هﺬﻫ' at x=636.57, top=463.11
732: 'ﻦﻣ' at x=648.99, top=463.11
733: 'أﺰﺠﺘﻳ' at x=659.64, top=463.11
734: 'ﻻ' at x=675.05, top=463.11
735: 'ًًا' at x=680.64, top=459.57
736: 'ًًاءﺰﺟ' at x=682.29, top=459.57
737: '٤٢' at x=695.96, top=463.11
738: 'ﱃإ' at x=704.60, top=463.11
739: '١' at x=715.11, top=463.11
740: 'ﻦﻣ' at x=719.00, top=463.11
741: 'ﺔﻘﻓﺮﻤﻟا' at x=729.65, top=463.11
742: 'تﺎﺣﺎﻀﻳﻹا' at x=751.72, top=463.11
743: 'ﺮﺒﺘﻌﺗ' at x=783.05, top=463.11
744: '.' at x=796.49, top=459.45
745: 'تﺎﺑﻮﻠﻄﻤﻟاوﺔﻴﻜﻠﻤﻟاقﻮﻘﺣﻲﻟﺎﻤﺟإ' at x=324.17, top=473.43
746: '٩' at x=42.59, top=520.02
747: '٢٠٢٤ﻚﺑﺎﺳـﻟةﺪﺣﻮﻤﻟاﺔﻳﻮﻨﺴﻟاﺔﻴﻟﺎﻤﻟاﻢﺋاﻮﻘﻟا' at x=56.86, top=520.02
